"BodyPart","InjuryID","Name","Number","Opponent","PlayerID","Position","Practice","PracticeDescription","Season","SeasonType","Status","Team","Updated","Week"
"Concussion",10602,"Rashad Jennings",23,"BUF",8649,"RB",null,null,2012,1,null,"JAX","/Date(1374114512543-0400)/",13
"Knee",10603,"Sherrod Martin",23,"KC",9166,"DB",null,null,2012,1,null,"CAR","/Date(1374114512543-0400)/",13
"Concussion",10604,"Earl Bennett",80,"SEA",8967,"WR",null,null,2012,1,null,"CHI","/Date(1374114512543-0400)/",13
"Left foot",10605,"Kamerion Wimbley",95,"HOU",11873,"DL",null,null,2012,1,null,"TEN","/Date(1374114512543-0400)/",13
"Hamstring",10606,"Steve Johnson",13,"JAX",2950,"WR",null,null,2012,1,null,"BUF","/Date(1374114512543-0400)/",13
"Foot",10607,"Brandon LaFell",11,"KC",11463,"WR",null,null,2012,1,null,"CAR","/Date(1374114512543-0400)/",13
"Illness",10608,"Chris Conte",47,"SEA",13188,"DB",null,null,2012,1,null,"CHI","/Date(1374114512543-0400)/",13
"Shoulder",10609,"Tim Jennings",26,"SEA",11974,"DB",null,null,2012,1,null,"CHI","/Date(1374114512543-0400)/",13
"Concussion",10610,"Dre Kirkpatrick",27,"SD",13871,"DB",null,null,2012,1,null,"CIN","/Date(1374114512543-0400)/",13
"Chest",10611,"Kurt Coleman",42,"DAL",11311,"DB",null,null,2012,1,null,"PHI","/Date(1374114512543-0400)/",13
"Fibula ",10612,"Ike Taylor",24,"BAL",4901,"DB",null,null,2012,1,null,"PIT","/Date(1374114512543-0400)/",13
"Ankle",9260,"OBrien Schofield",50,"ATL",12433,"LB",null,null,2012,1,null,"ARI","/Date(1374114512543-0400)/",11
"Knee",9261,"Todd Heap",86,"ATL",7140,"TE","Limited","Limited Participation in Practice",2012,1,"Questionable","ARI","/Date(1374114512543-0400)/",11
"Ribs",9262,"Kevin Kolb",4,"ATL",7034,"QB","None","Did Not Participate In Practice",2012,1,"Out","ARI","/Date(1374114512543-0400)/",11
"Back",9264,"John Abraham",55,"ARI",8174,"DE","Limited","Limited Participation in Practice",2012,1,"Questionable","ATL","/Date(1374114512543-0400)/",11
"Thigh",9265,"Jonathan Babineaux",95,"ARI",5315,"DT","Full","Full Participation in Practice",2012,1,"Probable","ATL","/Date(1374114512543-0400)/",11
"Ankle",9266,"Sam Baker",72,"ARI",4937,"T",null,null,2012,1,"Probable","ATL","/Date(1374114512543-0400)/",11
"Groin",9267,"Kevin Cone",15,"ARI",13282,"WR","None","Did Not Participate In Practice",2012,1,"Out","ATL","/Date(1374114512543-0400)/",11
"Ankle",9268,"Harry Douglas",83,"ARI",6211,"WR","Full","Full Participation in Practice",2012,1,"Probable","ATL","/Date(1374114512543-0400)/",11
"Knee",9269,"Peria Jerry",94,"ARI",9112,"DT",null,null,2012,1,"Questionable","ATL","/Date(1374114512543-0400)/",11
"Hip",9270,"Robert McClain",27,"ARI",11464,"CB",null,null,2012,1,"Questionable","ATL","/Date(1374114512543-0400)/",11
"Calf",9271,"Charles Mitchell",26,"ARI",14317,"S","None","Did Not Participate In Practice",2012,1,"Out","ATL","/Date(1374114512543-0400)/",11
"Heel",9272,"Christopher Owens",0,"ARI",9121,"CB",null,null,2012,1,"Questionable","ATL","/Date(1374114512543-0400)/",11
"Shoulder",9273,"Asante Samuel",22,"ARI",6780,"DB",null,null,2012,1,null,"ATL","/Date(1374114512543-0400)/",11
"Illness",9274,"Jason Snelling",44,"ARI",5412,"RB",null,null,2012,1,"Probable","ATL","/Date(1374114512543-0400)/",11
"Ankle",9275,"Sean Weatherspoon",56,"ARI",11443,"LB","None","Did Not Participate In Practice",2012,1,"Questionable","ATL","/Date(1374114512543-0400)/",11
"Thigh",9276,"Josh Bynes",49,"PIT",12815,"LB",null,null,2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Knee",9277,"Sean Considine",37,"PIT",8638,"S","Full","Full Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Shoulder",9278,"Morgan Cox",46,"PIT",11008,"C",null,null,2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Finger",9279,"Dannell Ellerbe",59,"PIT",9793,"LB","Full","Full Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Ankle",9280,"Jacoby Jones",12,"PIT",5100,"WR","Limited","Limited Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Knee",9281,"Maake Kemoeatu",96,"PIT",11956,"NT",null,null,2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Thigh",9282,"Pernell McPhee",90,"PIT",12822,"DE","None","Did Not Participate In Practice",2012,1,"Doubtful","BAL","/Date(1374114512543-0400)/",11
"Shoulder",9283,"Haloti Ngata",92,"PIT",7680,"DT","Limited","Limited Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Ankle",9284,"Michael Oher",74,"PIT",9795,"T",null,null,2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Chest",9285,"Bernard Pollard",31,"PIT",9899,"S","Full","Full Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Shoulder",9286,"Ed Reed",20,"PIT",2240,"S","Full","Full Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Abdomen",9287,"Jimmy Smith",22,"PIT",12829,"CB","Out","Out (Definitely Will Not Play)",2012,1,"Out","BAL","/Date(1374114512543-0400)/",11
"Ankle",9288,"Terrell Suggs",55,"PIT",7383,"LB","Full","Full Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Ankle",9289,"Bobbie Williams",63,"PIT",6384,"G","Limited","Limited Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Ankle",9290,"Marshal Yanda",73,"PIT",7459,"G","Limited","Limited Participation in Practice",2012,1,"Probable","BAL","/Date(1374114512543-0400)/",11
"Concussion",9291,"Fred Jackson",22,"MIA",5701,"RB","None","Did Not Participate In Practice",2012,1,"Out","BUF","/Date(1374114512543-0400)/",11
"Hand",9292,"DaNorris Searcy",25,"MIA",12741,"S","Full","Full Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Knee",9293,"Mark Anderson",93,"MIA",12368,"DE","None","Did Not Participate In Practice",2012,1,"Out","BUF","/Date(1374114512543-0400)/",11
"Shoulder",9294,"Marcell Dareus",99,"MIA",12725,"DE","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Shoulder",9295,"Stephon Gilmore",27,"MIA",13761,"CB",null,null,2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Knee",9296,"Chris Hairston",75,"MIA",12730,"T","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Ankle",9297,"Spencer Johnson",91,"MIA",8054,"DT","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Thigh",9298,"Stevie Johnson",0,"MIA",2950,"WR",null,null,2012,1,"Questionable","BUF","/Date(1374114512543-0400)/",11
"Neck",9299,"Chris Kelsay",90,"MIA",3552,"DE","None","Did Not Participate In Practice",2012,1,"Out","BUF","/Date(1374114512543-0400)/",11
"Knee",9300,"Andy Levitre",67,"MIA",8296,"G","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Groin",9301,"Leodis McKelvin",21,"MIA",5035,"CB","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Chest",9302,"Shawne Merriman",56,"MIA",4305,"DE",null,null,2012,1,"Questionable","BUF","/Date(1374114512543-0400)/",11
"Knee",9303,"Justin Rogers",26,"MIA",12740,"CB","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Hamstring",9304,"Brad Smith",16,"MIA",7236,"WR","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Shoulder",9305,"C.J. Spiller",28,"MIA",10949,"RB","Full","Full Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Foot",9306,"Kraig Urbik",60,"MIA",12158,"G",null,null,2012,1,"Questionable","BUF","/Date(1374114512543-0400)/",11
"Knee",9307,"Aaron Williams",23,"MIA",12747,"CB","None","Did Not Participate In Practice",2012,1,"Out","BUF","/Date(1374114512543-0400)/",11
"Ankle",9308,"Kyle Williams",95,"MIA",2550,"DT","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Wrist",9309,"Mario Williams",94,"MIA",5467,"DE","Full","Full Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Knee",9310,"Eric Wood",70,"MIA",8316,"C","Limited","Limited Participation in Practice",2012,1,"Probable","BUF","/Date(1374114512543-0400)/",11
"Knee",9311,"Frank Alexander",90,"TB",14330,"DE",null,null,2012,1,"Probable","CAR","/Date(1374114512543-0400)/",11
"Hamstring",9312,"Antwan Applewhite",93,"TB",494,"DE","Out","Out (Definitely Will Not Play)",2012,1,"Out","CAR","/Date(1374114512543-0400)/",11
"Knee",9313,"Thomas Davis",58,"TB",4895,"LB","Full","Full Participation in Practice",2012,1,"Probable","CAR","/Date(1374114512543-0400)/",11
"Ankle",9314,"Dwan Edwards",92,"TB",11646,"DT","Full","Full Participation in Practice",2012,1,"Probable","CAR","/Date(1374114512543-0400)/",11
"Not Injury Related",9315,"Jordan Gross",69,"TB",7652,"T","Full","Full Participation in Practice",2012,1,"Probable","CAR","/Date(1374114512543-0400)/",11
"Knee",9316,"Geoff Hangartner",63,"TB",8286,"C","Full","Full Participation in Practice",2012,1,"Probable","CAR","/Date(1374114512543-0400)/",11
"Head",9317,"Charles Johnson",95,"TB",1061,"DL",null,null,2012,1,null,"CAR","/Date(1374114512543-0400)/",11
"Elbow",9318,"Thomas Keiser",98,"TB",13317,"DL",null,null,2012,1,null,"CAR","/Date(1374114512543-0400)/",11
"Head",9319,"Mike Tolbert",35,"TB",4738,"RB",null,null,2012,1,"Probable","CAR","/Date(1374114512543-0400)/",11
"Undisclosed",9320,"Kellen Davis",87,"SF",8142,"TE",null,null,2012,1,null,"CHI","/Date(1374114512543-0400)/",11
"Concussion",9321,"Jay Cutler",6,"SF",8972,"QB","Out","Out (Definitely Will Not Play)",2012,1,"Out","CHI","/Date(1374114512543-0400)/",11
"Ankle",9322,"Israel Idonije",71,"SF",1017,"DE",null,null,2012,1,"Probable","CHI","/Date(1374114512543-0400)/",11
"Hand",9323,"Alshon Jeffery",17,"SF",14187,"WR","Full","Full Participation in Practice",2012,1,"Probable","CHI","/Date(1374114512543-0400)/",11
"Back",9324,"Henry Melton",69,"SF",11357,"DT","Full","Full Participation in Practice",2012,1,"Probable","CHI","/Date(1374114512543-0400)/",11
"Calf",9325,"Matt Toeaina",75,"SF",3922,"DT","Out","Out (Definitely Will Not Play)",2012,1,"Out","CHI","/Date(1374114512543-0400)/",11
"Elbow",9326,"Vontaze Burfict",55,"KC",13860,"LB","Full","Full Participation in Practice",2012,1,"Probable","CIN","/Date(1374114512543-0400)/",11
"Hamstring",9327,"Jeff Faine",62,"KC",5913,"C","None","Did Not Participate In Practice",2012,1,"Questionable","CIN","/Date(1374114512543-0400)/",11
"Knee",9328,"Robert Geathers",91,"KC",5510,"DE",null,null,2012,1,"Probable","CIN","/Date(1374114512543-0400)/",11
"Illness",9329,"BenJarvus Green-Ellis",42,"KC",462,"RB",null,null,2012,1,"Probable","CIN","/Date(1374114512543-0400)/",11
"Calf",9330,"Adam Jones",24,"KC",11731,"CB","Full","Full Participation in Practice",2012,1,"Probable","CIN","/Date(1374114512543-0400)/",11
"Knee",9331,"Marvin Jones",82,"KC",13870,"WR","Limited","Limited Participation in Practice",2012,1,"Doubtful","CIN","/Date(1374114512543-0400)/",11
"Thigh",9332,"Dre Kirkpatrick",27,"KC",13871,"CB",null,null,2012,1,"Questionable","CIN","/Date(1374114512543-0400)/",11
"Knee",9333,"Taylor Mays",26,"KC",11590,"S","Full","Full Participation in Practice",2012,1,"Probable","CIN","/Date(1374114512543-0400)/",11
"Hamstring",9334,"Reggie Nelson",20,"KC",12167,"S","None","Did Not Participate In Practice",2012,1,"Doubtful","CIN","/Date(1374114512543-0400)/",11
"Head",9335,"Terence Newman",23,"KC",5916,"DB",null,null,2012,1,null,"CIN","/Date(1374114512543-0400)/",11
"Hamstring",9336,"Trevor Robinson",66,"KC",13876,"C",null,null,2012,1,"Probable","CIN","/Date(1374114512543-0400)/",11
"Thumb",9337,"Dan Skuta",51,"KC",9956,"LB",null,null,2012,1,"Probable","CIN","/Date(1374114512543-0400)/",11
"Illness",9338,"Josh Cooper",88,"DAL",14735,"WR","Full","Full Participation in Practice",2012,1,"Probable","CLE","/Date(1374114512543-0400)/",11
"Knee",9339,"Tashaun Gipson",39,"DAL",13894,"DB",null,null,2012,1,null,"CLE","/Date(1374114512543-0400)/",11
"Ankle",9340,"Dimitri Patterson",21,"DAL",7896,"CB","None","Did Not Participate In Practice",2012,1,"Out","CLE","/Date(1374114512543-0400)/",11
"Calf",9341,"Ahtyba Rubin",71,"DAL",4096,"DT","Limited","Limited Participation in Practice",2012,1,"Questionable","CLE","/Date(1374114512543-0400)/",11
"Triceps",9342,"Kenyon Coleman",99,"CLE",8469,"DL",null,null,2012,1,null,"DAL","/Date(1374114512543-0400)/",11
"Hip",9343,"Dez Bryant",88,"CLE",11270,"WR",null,null,2012,1,"Probable","DAL","/Date(1374114512543-0400)/",11
"Neck",9344,"Dan Connor",52,"CLE",9758,"LB","Full","Full Participation in Practice",2012,1,"Probable","DAL","/Date(1374114512543-0400)/",11
"Back",9345,"Mike Jenkins",21,"CLE",8840,"CB","None","Did Not Participate In Practice",2012,1,"Doubtful","DAL","/Date(1374114512543-0400)/",11
"Hamstring",9346,"Matt Johnson",37,"CLE",14154,"S","None","Did Not Participate In Practice",2012,1,"Out","DAL","/Date(1374114512543-0400)/",11
"Knee",9347,"Felix Jones",28,"CLE",7290,"RB",null,null,2012,1,null,"DAL","/Date(1374114512543-0400)/",11
"Ankle",9348,"Sean Lissemore",95,"CLE",12173,"DT","None","Did Not Participate In Practice",2012,1,"Out","DAL","/Date(1374114512543-0400)/",11
"Foot",9349,"DeMarco Murray",29,"CLE",13124,"RB","None","Did Not Participate In Practice",2012,1,"Doubtful","DAL","/Date(1374114512543-0400)/",11
"Ankle",9350,"Jay Ratliff",90,"CLE",4517,"DT","Full","Full Participation in Practice",2012,1,"Probable","DAL","/Date(1374114512543-0400)/",11
"Thigh",9351,"Eric Decker",87,"SD",11182,"WR",null,null,2012,1,"Probable","DEN","/Date(1374114512543-0400)/",11
"Shoulder",9352,"Elvis Dumervil",92,"SD",832,"DE","Limited","Limited Participation in Practice",2012,1,"Questionable","DEN","/Date(1374114512543-0400)/",11
"Hamstring",9353,"Virgil Green",85,"SD",13016,"TE",null,null,2012,1,"Probable","DEN","/Date(1374114512543-0400)/",11
"Calf",9354,"Jim Leonhard",36,"SD",8405,"S","Full","Full Participation in Practice",2012,1,"Probable","DEN","/Date(1374114512543-0400)/",11
"Knee",9355,"Willis McGahee",23,"SD",7451,"RB",null,null,2012,1,null,"DEN","/Date(1374114512543-0400)/",11
"Illness",9356,"Tracy Porter",22,"SD",7634,"CB","Limited","Limited Participation in Practice",2012,1,"Out","DEN","/Date(1374114512543-0400)/",11
"Knee",9357,"Brandon Stokley",14,"SD",12343,"WR",null,null,2012,1,"Probable","DEN","/Date(1374114512543-0400)/",11
"Knee",9358,"Demaryius Thomas",88,"SD",11197,"WR",null,null,2012,1,"Probable","DEN","/Date(1374114512543-0400)/",11
"Suspension",9359,"D.J. Williams",55,"SD",7491,"LB",null,null,2012,1,null,"DEN","/Date(1374114512543-0400)/",11
"Back",9360,"Cliff Avril",92,"GB",4399,"DE","Limited","Limited Participation in Practice",2012,1,"Probable","DET","/Date(1374114512543-0400)/",11
"Eye",9361,"Erik Coleman",24,"GB",2766,"S","Limited","Limited Participation in Practice",2012,1,"Probable","DET","/Date(1374114512543-0400)/",11
"Knee",9362,"Louis Delmas",26,"GB",9002,"S","None","Did Not Participate In Practice",2012,1,"Doubtful","DET","/Date(1374114512543-0400)/",11
"Knee",9363,"Corey Hilliard",78,"GB",10321,"T",null,null,2012,1,"Questionable","DET","/Date(1374114512543-0400)/",11
"Ankle",9364,"Chris Houston",23,"GB",11993,"CB","Limited","Limited Participation in Practice",2012,1,"Questionable","DET","/Date(1374114512543-0400)/",11
"Knee",9365,"Calvin Johnson",81,"GB",6029,"WR","Limited","Limited Participation in Practice",2012,1,"Questionable","DET","/Date(1374114512543-0400)/",11
"Ankle",9366,"Mikel Leshoure",25,"GB",13218,"RB",null,null,2012,1,"Probable","DET","/Date(1374114512543-0400)/",11
"Hamstring",9367,"DeAndre Levy",54,"GB",9026,"LB",null,null,2012,1,"Probable","DET","/Date(1374114512543-0400)/",11
"Concussion",9368,"Amari Spievey",42,"GB",11381,"S","None","Did Not Participate In Practice",2012,1,"Out","DET","/Date(1374114512543-0400)/",11
"Knee",9369,"Stephen Tulloch",55,"GB",384,"LB",null,null,2012,1,"Probable","DET","/Date(1374114512543-0400)/",11
"Knee",9370,"Corey Williams",99,"GB",12003,"DT","None","Did Not Participate In Practice",2012,1,"Out","DET","/Date(1374114512543-0400)/",11
"Knee",9371,"Titus Young",16,"GB",13224,"WR","Limited","Limited Participation in Practice",2012,1,"Probable","DET","/Date(1374114512543-0400)/",11
"Groin",9372,"Greg Jennings",85,"DET",6597,"WR","Out","Out (Definitely Will Not Play)",2012,1,"Out","GB","/Date(1374114512543-0400)/",11
"Hamstring",9373,"John Kuhn",30,"DET",1589,"RB","Limited","Limited Participation in Practice",2012,1,"Probable","GB","/Date(1374114512543-0400)/",11
"Hamstring",9374,"Clay Matthews",52,"DET",9051,"LB","Out","Out (Definitely Will Not Play)",2012,1,"Out","GB","/Date(1374114512543-0400)/",11
"Hamstring",9375,"Jordy Nelson",87,"DET",4556,"WR","Limited","Limited Participation in Practice",2012,1,"Probable","GB","/Date(1374114512543-0400)/",11
"Ankle",9376,"Sam Shields",37,"DET",11402,"CB","Limited","Limited Participation in Practice",2012,1,"Questionable","GB","/Date(1374114512543-0400)/",11
"Hamstring",9377,"D.J. Williams",84,"DET",13250,"TE","Full","Full Participation in Practice",2012,1,"Probable","GB","/Date(1374114512543-0400)/",11
"Collarbone",9378,"Charles Woodson",21,"DET",2670,"S","Out","Out (Definitely Will Not Play)",2012,1,"Out","GB","/Date(1374114512543-0400)/",11
"Concussion",9379,"Jerel Worthy",99,"DET",14299,"DE","Full","Full Participation in Practice",2012,1,"Probable","GB","/Date(1374114512543-0400)/",11
"Suspension",9380,"Johnny Jolly",97,"DET",897,"DL",null,null,2012,1,null,"GB","/Date(1374114512543-0400)/",11
"Neck",9381,"Bryan Braman",50,"JAX",12935,"LB",null,null,2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Illness",9382,"James Casey",86,"JAX",8569,"RB",null,null,2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Ribs",9383,"Shaun Cody",95,"JAX",8570,"DT","Limited","Limited Participation in Practice",2012,1,"Questionable","HOU","/Date(1374114512543-0400)/",11
"Back",9384,"Owen Daniels",81,"JAX",1810,"TE","Limited","Limited Participation in Practice",2012,1,"Questionable","HOU","/Date(1374114512543-0400)/",11
"Thumb",9385,"Quintin Demps",27,"JAX",12606,"S","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Knee",9386,"Lestar Jean",18,"JAX",12942,"WR","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Quadriceps",9387,"Johnathan Joseph",24,"JAX",4490,"CB",null,null,2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Back",9388,"Shiloh Keo",31,"JAX",12943,"S",null,null,2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Knee",9389,"Brice McCain",21,"JAX",12196,"CB","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Ankle",9390,"Earl Mitchell",92,"JAX",11108,"NT",null,null,2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Foot",9391,"Jesse Nading",57,"JAX",7008,"LB","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Illness",9392,"Antonio Smith",94,"JAX",8595,"DE","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Knee",9393,"Wade Smith",74,"JAX",11797,"G","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Hamstring",9394,"Ben Tate",44,"JAX",13557,"RB","None","Did Not Participate In Practice",2012,1,"Out","HOU","/Date(1374114512543-0400)/",11
"Groin",9395,"Kevin Walter",83,"JAX",2065,"WR","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Right Elbow",9396,"T.J. Yates",13,"JAX",12956,"QB","Full","Full Participation in Practice",2012,1,"Probable","HOU","/Date(1374114512543-0400)/",11
"Foot",9397,"Pat Angerer",51,"NE",11124,"LB",null,null,2012,1,"Probable","IND","/Date(1374114512543-0400)/",11
"Concussion",9398,"Donnie Avery",11,"NE",2730,"WR",null,null,2012,1,null,"IND","/Date(1374114512543-0400)/",11
"Knee",9399,"Donald Brown",31,"NE",8604,"RB","Full","Full Participation in Practice",2012,1,"Probable","IND","/Date(1374114512543-0400)/",11
"Knee",9400,"Vontae Davis",23,"NE",9664,"CB","None","Did Not Participate In Practice",2012,1,"Out","IND","/Date(1374114512543-0400)/",11
"Shoulder",9401,"Coby Fleener",80,"NE",13997,"TE","None","Did Not Participate In Practice",2012,1,"Out","IND","/Date(1374114512543-0400)/",11
"Ankle",9402,"Dwight Freeney",93,"NE",4131,"LB",null,null,2012,1,"Probable","IND","/Date(1374114512543-0400)/",11
"Knee",9403,"Winston Justice",69,"NE",2878,"T","Full","Full Participation in Practice",2012,1,"Probable","IND","/Date(1374114512543-0400)/",11
"Back",9404,"Robert Mathis",98,"NE",6539,"LB","Full","Full Participation in Practice",2012,1,"Probable","IND","/Date(1374114512543-0400)/",11
"Back",9405,"Samson Satele",64,"NE",8786,"C","Full","Full Participation in Practice",2012,1,"Probable","IND","/Date(1374114512543-0400)/",11
"Back",9406,"Derek Cox",21,"HOU",8639,"CB",null,null,2012,1,"Probable","JAX","/Date(1374114512543-0400)/",11
"Left Shoulder",9407,"Blaine Gabbert",11,"HOU",12982,"QB","Full","Full Participation in Practice",2012,1,"Probable","JAX","/Date(1374114512543-0400)/",11
"Thigh",9408,"Greg Jones",0,"HOU",3725,"LB","None","Did Not Participate In Practice",2012,1,"Out","JAX","/Date(1374114512543-0400)/",11
"Foot",9409,"Maurice Jones-Drew",32,"HOU",7308,"RB","None","Did Not Participate In Practice",2012,1,"Out","JAX","/Date(1374114512543-0400)/",11
"Ankle",9410,"Dwight Lowery",25,"HOU",11700,"S","None","Did Not Participate In Practice",2012,1,"Out","JAX","/Date(1374114512543-0400)/",11
"Groin",9411,"Rashean Mathis",27,"HOU",3242,"CB","None","Did Not Participate In Practice",2012,1,"Out","JAX","/Date(1374114512543-0400)/",11
"Foot",9412,"Brad Meester",63,"HOU",5385,"C","Full","Full Participation in Practice",2012,1,"Probable","JAX","/Date(1374114512543-0400)/",11
"Shoulder",9413,"Montell Owens",24,"HOU",6295,"RB",null,null,2012,1,"Probable","JAX","/Date(1374114512543-0400)/",11
"Head",9414,"Jon Baldwin",89,"CIN",13031,"WR","None","Did Not Participate In Practice",2012,1,"Out","KC","/Date(1374114512543-0400)/",11
"Back",9415,"Branden Albert",76,"CIN",2284,"T",null,null,2012,1,"Questionable","KC","/Date(1374114512543-0400)/",11
"Head",9416,"Jeff Allen",71,"CIN",14061,"G",null,null,2012,1,"Probable","KC","/Date(1374114512543-0400)/",11
"Head",9417,"Javier Arenas",21,"CIN",12211,"CB",null,null,2012,1,"Probable","KC","/Date(1374114512543-0400)/",11
"Neck",9418,"Jamaal Charles",25,"CIN",7969,"RB",null,null,2012,1,"Probable","KC","/Date(1374114512543-0400)/",11
"Calf",9419,"Terrance Copper",10,"CIN",8725,"WR",null,null,2012,1,"Probable","KC","/Date(1374114512543-0400)/",11
"Head",9420,"Nate Eachus",45,"CIN",14065,"RB",null,null,2012,1,"Probable","KC","/Date(1374114512543-0400)/",11
"Knee",9421,"Ryan Lilja",65,"CIN",11847,"C","None","Did Not Participate In Practice",2012,1,"Questionable","KC","/Date(1374114512543-0400)/",11
"Ankle",9422,"Steve Maneri",87,"CIN",12234,"TE","Full","Full Participation in Practice",2012,1,"Probable","KC","/Date(1374114512543-0400)/",11
"Head",9423,"Brady Quinn",9,"CIN",11838,"QB","Full","Full Participation in Practice",2012,1,"Questionable","KC","/Date(1374114512543-0400)/",11
"Hamstring",9424,"Devon Wylie",19,"CIN",14087,"WR",null,null,2012,1,"Probable","KC","/Date(1374114512543-0400)/",11
"Calf",9425,"Koa Misi",55,"BUF",10960,"LB","Full","Full Participation in Practice",2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Knee",9426,"Nolan Carroll",28,"BUF",10953,"CB",null,null,2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Biceps",9427,"Karlos Dansby",58,"BUF",11658,"LB","Full","Full Participation in Practice",2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Knee",9428,"Brian Hartline",82,"BUF",8330,"WR","Full","Full Participation in Practice",2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Knee",9429,"Jorvorskie Lane",41,"BUF",14538,"RB",null,null,2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Back",9430,"Jake Long",77,"BUF",7524,"T",null,null,2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Hamstring",9431,"Jeron Mastrud",88,"BUF",12327,"TE","Limited","Limited Participation in Practice",2012,1,"Questionable","MIA","/Date(1374114512543-0400)/",11
"Knee",9432,"Tony McDaniel",78,"BUF",8337,"DT","Full","Full Participation in Practice",2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Knee",9433,"Mike Pouncey",51,"BUF",13698,"C","Full","Full Participation in Practice",2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Ankle",9434,"Paul Soliai",96,"BUF",2623,"DT","Full","Full Participation in Practice",2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Knee",9435,"Ryan Tannehill",17,"BUF",13799,"QB",null,null,2012,1,"Probable","MIA","/Date(1374114512543-0400)/",11
"Concussion",9436,"John Carlson",89,"BYE",3878,"TE",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Shoulder",9437,"Jerome Felton",42,"BYE",733,"RB",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Foot",9438,"Letroy Guion",98,"BYE",804,"DL",null,null,2012,1,null,"MIN","/Date(1374114512543-0400)/",11
"Ankle",9439,"Percy Harvin",12,"BYE",9079,"WR",null,null,2012,1,null,"MIN","/Date(1374114512543-0400)/",11
"Knee",9440,"Matt Kalil",75,"BYE",14451,"T",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Knee",9441,"Chris Kluwe",5,"BYE",5384,"P",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
"Ankle, illness",9442,"Adrian Peterson",28,"BYE",4807,"RB",null,null,2012,1,"Probable","MIN","/Date(1374114512543-0400)/",11
